,wagnum,month,date_build,srok_sl,date_pl_rem,July_ost_prob,July_ost_srok_sl,August_ost_prob,August_ost_srok_sl,September_ost_prob,September_ost_srok_sl,October_ost_prob,October_ost_srok_sl,November_ost_prob,November_ost_srok_sl,December_ost_prob,December_ost_srok_sl
650,6524,2023-01-01,2010-12-05,2041-09-28,2022-11-09,0.0,7029.0,5557.0,6998.0,3618.0,6967.0,-132.0,6937.0,155107.0,6906.0,154996.0,6876.0
651,6525,2023-01-01,2010-07-17,2041-06-24,2023-06-13,0.0,6933.0,65554.0,6902.0,65062.0,6871.0,56083.0,6841.0,51031.0,6810.0,49080.0,6780.0
652,6529,2023-01-01,2009-11-09,2040-07-27,2023-04-19,0.0,6601.0,15295.0,6570.0,14420.0,6539.0,7659.0,6509.0,157348.0,6478.0,155436.0,6448.0
653,6531,2023-01-01,2009-08-14,2041-12-30,2023-03-25,0.0,7122.0,24557.0,7091.0,22244.0,7060.0,20302.0,7030.0,18012.0,6999.0,11985.0,6969.0
654,6540,2023-01-01,2009-07-24,2042-08-16,2023-05-24,0.0,7351.0,71659.0,7320.0,64775.0,7289.0,60750.0,7259.0,56380.0,7228.0,52925.0,7198.0
655,6552,2023-01-01,2007-08-24,2041-01-17,2023-02-17,0.0,6775.0,46061.0,6744.0,45047.0,6713.0,44047.0,6683.0,37562.0,6652.0,36940.0,6622.0
656,6554,2023-01-01,2011-03-13,2041-11-20,2023-04-15,0.0,7082.0,23500.0,7051.0,18845.0,7020.0,14116.0,6990.0,12560.0,6959.0,9838.0,6929.0
657,6555,2023-01-01,2008-10-02,2041-11-09,2023-05-23,0.0,7071.0,39604.0,7040.0,37120.0,7009.0,30199.0,6979.0,27971.0,6948.0,27971.0,6918.0
658,6562,2023-01-01,2007-10-08,2039-08-27,2023-04-28,0.0,6266.0,35327.0,6235.0,31912.0,6204.0,29447.0,6174.0,26349.0,6143.0,24045.0,6113.0
659,6563,2023-01-01,2010-03-13,2041-11-18,2022-12-26,0.0,7080.0,35387.0,7049.0,32414.0,7018.0,29581.0,6988.0,24242.0,6957.0,23305.0,6927.0
660,6564,2023-01-01,2014-01-06,2045-01-02,2023-07-07,0.0,8221.0,44188.0,8190.0,40373.0,8159.0,35689.0,8129.0,28318.0,8098.0,27102.0,8068.0
661,6565,2023-01-01,2014-05-09,2044-04-29,2023-02-22,0.0,7973.0,21148.0,7942.0,14974.0,7911.0,14083.0,7881.0,7318.0,7850.0,158978.0,7820.0
662,6568,2023-01-01,2012-08-16,2043-01-17,2023-07-22,0.0,7505.0,47179.0,7474.0,43141.0,7443.0,36659.0,7413.0,27716.0,7382.0,23961.0,7352.0
663,6572,2023-01-01,1993-03-11,2026-04-28,2022-09-10,0.0,1397.0,25285.0,1366.0,22945.0,1335.0,,1305.0,,1274.0,,1244.0
664,6574,2023-01-01,1993-10-24,2027-01-07,2024-02-16,0.0,1651.0,129071.0,1620.0,125401.0,1589.0,117628.0,1559.0,115479.0,1528.0,110836.0,1498.0
665,5557,2023-01-01,1992-11-23,2027-05-03,2023-12-31,0.0,1767.0,73649.0,1736.0,70777.0,1705.0,65975.0,1675.0,62208.0,1644.0,57663.0,1614.0
666,5561,2023-01-01,1994-01-05,2025-02-16,2022-11-06,0.0,961.0,45141.0,930.0,41409.0,899.0,34154.0,869.0,159855.0,838.0,155160.0,808.0
667,5563,2023-01-01,1994-09-21,2027-03-15,2023-06-20,0.0,1718.0,42140.0,1687.0,36679.0,1656.0,26098.0,1626.0,19043.0,1595.0,10175.0,1565.0
668,5566,2023-01-01,1993-11-28,2025-04-23,2023-05-31,0.0,1027.0,45015.0,996.0,44122.0,965.0,35687.0,935.0,31544.0,904.0,24974.0,874.0
669,5568,2023-01-01,1995-12-25,2025-11-19,2025-01-19,0.0,1237.0,136644.0,1206.0,135117.0,1175.0,129247.0,1145.0,120506.0,1114.0,115398.0,1084.0
670,5574,2023-01-01,1992-08-17,2024-10-24,2023-05-13,0.0,846.0,45462.0,815.0,43052.0,784.0,42307.0,754.0,40554.0,723.0,35037.0,693.0
671,5575,2023-01-01,1993-03-12,2024-08-07,2023-12-12,0.0,768.0,99315.0,737.0,98925.0,706.0,98068.0,676.0,96999.0,645.0,94431.0,615.0
672,5582,2023-01-01,1994-07-14,2028-01-11,2023-01-31,0.0,2020.0,50196.0,1989.0,49515.0,1958.0,41511.0,1928.0,33800.0,1897.0,30631.0,1867.0
673,5585,2023-01-01,1992-09-05,2027-01-17,2024-07-26,0.0,1661.0,126214.0,1630.0,117451.0,1599.0,106177.0,1569.0,98230.0,1538.0,97719.0,1508.0
674,5590,2023-01-01,1994-11-23,2025-02-15,2025-03-31,0.0,960.0,138448.0,929.0,134465.0,898.0,129097.0,868.0,126471.0,837.0,121430.0,807.0
675,5591,2023-01-01,1993-10-06,2025-11-27,2024-06-09,0.0,1245.0,76915.0,1214.0,73263.0,1183.0,63775.0,1153.0,63023.0,1122.0,49642.0,1092.0
676,5596,2023-01-01,1994-03-29,2026-05-23,2024-08-20,0.0,1422.0,100900.0,1391.0,98273.0,1360.0,93114.0,1330.0,86726.0,1299.0,84510.0,1269.0
677,5606,2023-01-01,1996-05-13,2026-04-05,2024-02-27,0.0,1374.0,76957.0,1343.0,73356.0,1312.0,69328.0,1282.0,68153.0,1251.0,66005.0,1221.0
678,5607,2023-01-01,1992-09-11,2027-10-06,2024-06-19,0.0,1923.0,100377.0,1892.0,97186.0,1861.0,90833.0,1831.0,85654.0,1800.0,82537.0,1770.0
679,5615,2023-01-01,1995-08-02,2025-12-17,2023-09-29,0.0,1265.0,69527.0,1234.0,68316.0,1203.0,65881.0,1173.0,60966.0,1142.0,59035.0,1112.0
680,5616,2023-01-01,1993-03-03,2025-05-09,2023-03-26,0.0,1043.0,33579.0,1012.0,28132.0,981.0,22954.0,951.0,16374.0,920.0,16304.0,890.0
681,5626,2023-01-01,1994-04-15,2026-04-14,2025-02-10,0.0,1383.0,147551.0,1352.0,139149.0,1321.0,138762.0,1291.0,136244.0,1260.0,132337.0,1230.0
682,5629,2023-01-01,1993-10-23,2027-12-11,2023-06-22,0.0,1989.0,67673.0,1958.0,60538.0,1927.0,55716.0,1897.0,53548.0,1866.0,47765.0,1836.0
683,5635,2023-01-01,1994-02-25,2026-06-23,2023-04-28,0.0,1453.0,34199.0,1422.0,26705.0,1391.0,24909.0,1361.0,23236.0,1330.0,22216.0,1300.0
684,5640,2023-01-01,1995-03-20,2027-11-05,2024-06-29,0.0,1953.0,97578.0,1922.0,93780.0,1891.0,89280.0,1861.0,89239.0,1830.0,78738.0,1800.0
685,5642,2023-01-01,1994-07-19,2027-04-14,2023-08-15,0.0,1748.0,67574.0,1717.0,64794.0,1686.0,62699.0,1656.0,59616.0,1625.0,55442.0,1595.0
686,5647,2023-01-01,1995-09-23,2025-10-07,2023-06-19,0.0,1194.0,62504.0,1163.0,55991.0,1132.0,47970.0,1102.0,45442.0,1071.0,40603.0,1041.0
687,5869,2023-01-01,1994-08-10,2024-01-04,2023-02-26,0.0,552.0,10654.0,521.0,4766.0,490.0,109999.0,460.0,107590.0,429.0,105900.0,399.0
688,6457,2023-01-01,1993-09-26,2025-09-14,2023-05-05,0.0,1171.0,25838.0,1140.0,21703.0,1109.0,15726.0,1079.0,13571.0,1048.0,7368.0,1018.0
689,6458,2023-01-01,1992-11-20,2026-08-18,2023-01-12,0.0,1509.0,20527.0,1478.0,12960.0,1447.0,12297.0,1417.0,10777.0,1386.0,7635.0,1356.0
690,6586,2023-01-01,1992-02-11,2025-05-27,2023-10-13,0.0,1061.0,58417.0,1030.0,48204.0,999.0,45224.0,969.0,38509.0,938.0,32380.0,908.0
691,6594,2023-01-01,1993-03-01,2024-01-11,2023-01-09,0.0,559.0,24053.0,528.0,21022.0,497.0,13109.0,467.0,109999.0,436.0,101986.0,406.0
692,5649,2023-01-01,1995-01-13,2026-11-17,2023-07-13,0.0,1600.0,60127.0,1569.0,49938.0,1538.0,42253.0,1508.0,41317.0,1477.0,36776.0,1447.0
693,5652,2023-01-01,1995-11-28,2025-08-14,2022-10-05,0.0,1140.0,19727.0,1109.0,19513.0,1078.0,158494.0,1048.0,153923.0,1017.0,149573.0,987.0
694,5653,2023-01-01,1994-08-15,2024-12-30,2023-09-03,0.0,913.0,42570.0,882.0,37446.0,851.0,31337.0,821.0,28928.0,790.0,28442.0,760.0
695,5658,2023-01-01,1995-11-11,2028-05-01,2023-08-02,0.0,2131.0,53469.0,2100.0,49123.0,2069.0,46900.0,2039.0,44862.0,2008.0,42579.0,1978.0
696,5659,2023-01-01,1993-11-22,2028-05-26,2023-07-10,0.0,2156.0,82622.0,2125.0,81665.0,2094.0,76549.0,2064.0,75722.0,2033.0,75680.0,2003.0
697,5662,2023-01-01,1993-08-15,2025-01-27,2023-11-30,0.0,941.0,95216.0,910.0,94253.0,879.0,91639.0,849.0,89680.0,818.0,83844.0,788.0
698,5665,2023-01-01,1993-09-21,2026-04-13,2023-08-07,0.0,1382.0,84861.0,1351.0,80718.0,1320.0,77082.0,1290.0,71506.0,1259.0,67024.0,1229.0
699,5668,2023-01-01,1992-07-03,2027-11-10,2023-05-14,0.0,1958.0,50170.0,1927.0,45468.0,1896.0,42728.0,1866.0,36864.0,1835.0,30704.0,1805.0
700,5671,2023-01-01,1995-09-06,2028-03-16,2023-12-18,0.0,2085.0,88885.0,2054.0,85869.0,2023.0,80261.0,1993.0,74818.0,1962.0,71850.0,1932.0
701,5672,2023-01-01,1995-07-18,2024-08-26,2024-03-11,0.0,787.0,79780.0,756.0,77095.0,725.0,71572.0,695.0,68137.0,664.0,67312.0,634.0
702,5676,2023-01-01,1994-10-22,2026-12-11,2022-08-19,0.0,1624.0,9210.0,1593.0,159642.0,1562.0,156431.0,1532.0,154116.0,1501.0,152448.0,1471.0
703,5678,2023-01-01,1993-01-26,2024-09-11,2023-09-10,0.0,803.0,73412.0,772.0,66038.0,741.0,60093.0,711.0,56318.0,680.0,51178.0,650.0
704,5681,2023-01-01,1993-12-06,2026-05-22,2023-08-01,0.0,1421.0,69759.0,1390.0,68710.0,1359.0,65994.0,1329.0,62060.0,1298.0,60334.0,1268.0
705,5685,2023-01-01,1994-04-22,2027-05-26,2023-05-10,0.0,1790.0,60002.0,1759.0,48289.0,1728.0,41448.0,1698.0,35673.0,1667.0,27466.0,1637.0
706,5689,2023-01-01,1994-07-04,2027-11-01,2023-05-07,0.0,1949.0,53059.0,1918.0,48284.0,1887.0,45607.0,1857.0,43599.0,1826.0,39676.0,1796.0
707,5691,2023-01-01,1994-12-02,2026-09-19,2023-07-31,0.0,1541.0,66386.0,1510.0,61350.0,1479.0,53129.0,1449.0,47694.0,1418.0,45823.0,1388.0
708,5696,2023-01-01,1994-04-25,2026-01-22,2023-06-16,0.0,1301.0,42300.0,1270.0,40954.0,1239.0,39044.0,1209.0,33289.0,1178.0,28623.0,1148.0
709,6463,2023-01-01,1992-10-19,2024-06-26,2023-01-18,0.0,726.0,11583.0,695.0,10793.0,664.0,2654.0,634.0,1772.0,603.0,158752.0,573.0
710,6465,2023-01-01,1992-05-15,2026-01-04,2022-09-09,0.0,1283.0,38835.0,1252.0,38443.0,1221.0,110000.0,1191.0,108515.0,1160.0,103552.0,1130.0
711,6466,2023-01-01,1995-03-19,2025-09-27,2023-08-28,0.0,1184.0,55110.0,1153.0,49900.0,1122.0,43776.0,1092.0,43488.0,1061.0,40415.0,1031.0
712,6736,2023-01-01,1995-07-19,2026-05-09,2024-04-28,0.0,1408.0,113619.0,1377.0,103408.0,1346.0,94617.0,1316.0,91637.0,1285.0,84745.0,1255.0
713,6746,2023-01-01,1993-01-22,2026-06-21,2024-05-22,0.0,1451.0,99063.0,1420.0,91601.0,1389.0,80327.0,1359.0,76534.0,1328.0,72509.0,1298.0
714,6747,2023-01-01,1992-02-27,2027-10-18,2023-09-15,0.0,1935.0,42152.0,1904.0,39347.0,1873.0,29421.0,1843.0,28641.0,1812.0,28107.0,1782.0
715,6753,2023-01-01,1992-05-07,2025-10-15,2023-12-02,0.0,1202.0,71535.0,1171.0,71535.0,1140.0,65255.0,1110.0,60589.0,1079.0,58465.0,1049.0
716,6755,2023-01-01,1992-10-24,2028-01-18,2024-05-28,0.0,2027.0,97697.0,1996.0,93308.0,1965.0,86845.0,1935.0,82291.0,1904.0,74632.0,1874.0
717,6760,2023-01-01,1992-04-02,2026-06-24,2024-04-06,0.0,1454.0,77202.0,1423.0,73660.0,1392.0,71724.0,1362.0,66717.0,1331.0,62164.0,1301.0
718,6774,2023-01-01,1993-09-07,2027-02-16,2022-10-29,0.0,1691.0,55412.0,1660.0,53081.0,1629.0,50587.0,1599.0,159897.0,1568.0,155391.0,1538.0
719,6421,2023-01-01,1994-09-18,2025-11-13,2023-03-05,0.0,1231.0,27595.0,1200.0,26101.0,1169.0,22629.0,1139.0,20115.0,1108.0,109831.0,1078.0
720,6469,2023-01-01,1992-09-06,2025-10-14,2022-08-30,0.0,1201.0,31589.0,1170.0,108617.0,1139.0,103940.0,1109.0,103720.0,1078.0,93735.0,1048.0
721,6233,2023-01-01,1994-08-01,2026-01-31,2023-02-06,0.0,1310.0,27853.0,1279.0,24116.0,1248.0,21491.0,1218.0,19919.0,1187.0,17886.0,1157.0
722,6237,2023-01-01,1994-07-19,2024-10-31,2023-04-18,0.0,853.0,33184.0,822.0,24607.0,791.0,23385.0,761.0,16230.0,730.0,13492.0,700.0
723,6245,2023-01-01,1994-08-20,2026-07-08,2023-06-06,0.0,1468.0,76523.0,1437.0,75239.0,1406.0,68055.0,1376.0,68055.0,1345.0,63286.0,1315.0
724,6247,2023-01-01,1993-06-17,2026-12-10,2023-08-10,0.0,1623.0,50480.0,1592.0,45836.0,1561.0,41580.0,1531.0,34510.0,1500.0,33677.0,1470.0
725,6251,2023-01-01,1992-11-02,2025-04-10,2023-08-30,0.0,1014.0,69734.0,983.0,65168.0,952.0,61081.0,922.0,59900.0,891.0,59311.0,861.0
726,6254,2023-01-01,1995-10-13,2025-09-07,2023-05-26,0.0,1164.0,63490.0,1133.0,61428.0,1102.0,57313.0,1072.0,51786.0,1041.0,47189.0,1011.0
727,6257,2023-01-01,1994-04-24,2026-04-10,2023-10-17,0.0,1379.0,82528.0,1348.0,78238.0,1317.0,74669.0,1287.0,73720.0,1256.0,63960.0,1226.0
728,6259,2023-01-01,1994-02-04,2026-11-02,2024-07-02,0.0,1585.0,113548.0,1554.0,112331.0,1523.0,107089.0,1493.0,104696.0,1462.0,104696.0,1432.0
729,6263,2023-01-01,1993-09-13,2024-02-23,2023-01-17,0.0,602.0,41761.0,571.0,39452.0,540.0,37036.0,510.0,34488.0,479.0,34009.0,449.0
730,7536,2023-01-01,1997-01-16,2027-08-23,2024-02-06,0.0,1879.0,87216.0,1848.0,79937.0,1817.0,76582.0,1787.0,73088.0,1756.0,72800.0,1726.0
731,7541,2023-01-01,1995-12-26,2027-11-17,2023-10-16,0.0,1965.0,94602.0,1934.0,86706.0,1903.0,83341.0,1873.0,81401.0,1842.0,72893.0,1812.0
732,6264,2023-01-01,1994-11-01,2027-08-29,2023-04-09,0.0,1885.0,55187.0,1854.0,46133.0,1823.0,45044.0,1793.0,39525.0,1762.0,38029.0,1732.0
733,6269,2023-01-01,1994-09-02,2026-05-17,2022-08-28,0.0,1416.0,160000.0,1385.0,158642.0,1354.0,156159.0,1324.0,152828.0,1293.0,148577.0,1263.0
734,6269,2023-01-01,1994-09-02,2026-05-17,2025-02-01,0.0,1416.0,160000.0,1385.0,158642.0,1354.0,156159.0,1324.0,152828.0,1293.0,148577.0,1263.0
735,6276,2023-01-01,1995-01-25,2026-05-22,2023-07-24,0.0,1421.0,29462.0,1390.0,24209.0,1359.0,23484.0,1329.0,23325.0,1298.0,21080.0,1268.0
736,6282,2023-01-01,1995-09-14,2025-05-14,2022-08-25,0.0,1048.0,51007.0,1017.0,47963.0,986.0,159999.0,956.0,159297.0,925.0,148331.0,895.0
737,6284,2023-01-01,1994-03-19,2027-04-12,2023-03-14,0.0,1746.0,56537.0,1715.0,50908.0,1684.0,41880.0,1654.0,36427.0,1623.0,33230.0,1593.0
738,6287,2023-01-01,1993-07-14,2024-06-01,2024-05-07,0.0,701.0,83920.0,670.0,68225.0,639.0,64126.0,609.0,64126.0,578.0,62881.0,548.0
739,6289,2023-01-01,1994-10-05,2027-12-17,2024-05-26,0.0,1995.0,104264.0,1964.0,101453.0,1933.0,97076.0,1903.0,95634.0,1872.0,86296.0,1842.0
740,6295,2023-01-01,1992-10-14,2025-06-16,2024-06-05,0.0,1081.0,112247.0,1050.0,110165.0,1019.0,105157.0,989.0,103516.0,958.0,97901.0,928.0
741,6296,2023-01-01,1993-09-01,2027-07-15,2023-07-24,0.0,1840.0,66537.0,1809.0,66159.0,1778.0,63508.0,1748.0,61013.0,1717.0,58512.0,1687.0
742,6300,2023-01-01,1992-05-08,2025-04-09,2024-04-09,0.0,1013.0,99838.0,982.0,98640.0,951.0,98502.0,921.0,95568.0,890.0,94209.0,860.0
743,6302,2023-01-01,1993-01-26,2026-09-12,2023-05-31,0.0,1534.0,69789.0,1503.0,66328.0,1472.0,62885.0,1442.0,59398.0,1411.0,58883.0,1381.0
744,6312,2023-01-01,1994-10-03,2026-10-23,2023-05-07,0.0,1575.0,76147.0,1544.0,71859.0,1513.0,67477.0,1483.0,65610.0,1452.0,63683.0,1422.0
745,7546,2023-01-01,1995-12-30,2028-01-10,2024-07-29,0.0,2019.0,112712.0,1988.0,111043.0,1957.0,110764.0,1927.0,108974.0,1896.0,105337.0,1866.0
746,7549,2023-01-01,1995-01-10,2025-09-30,2023-08-05,0.0,1187.0,58121.0,1156.0,52967.0,1125.0,48849.0,1095.0,47714.0,1064.0,47714.0,1034.0
747,7555,2023-01-01,1996-02-23,2026-06-27,2023-11-13,0.0,1457.0,73751.0,1426.0,67898.0,1395.0,61256.0,1365.0,55254.0,1334.0,48449.0,1304.0
748,7556,2023-01-01,1994-02-25,2026-12-06,2023-08-08,0.0,1619.0,70346.0,1588.0,66884.0,1557.0,63632.0,1527.0,57564.0,1496.0,56543.0,1466.0
749,7566,2023-01-01,1994-10-06,2029-01-02,2024-03-17,0.0,2377.0,88232.0,2346.0,86606.0,2315.0,83778.0,2285.0,81014.0,2254.0,72924.0,2224.0
750,7568,2023-01-01,1994-08-04,2027-06-30,2024-08-18,0.0,1825.0,95649.0,1794.0,92419.0,1763.0,92419.0,1733.0,89418.0,1702.0,88748.0,1672.0
751,7573,2023-01-01,1995-02-14,2027-04-27,2025-03-28,0.0,1761.0,142690.0,1730.0,138994.0,1699.0,132614.0,1669.0,126689.0,1638.0,121111.0,1608.0
752,7582,2023-01-01,1993-09-18,2027-11-24,2024-07-29,0.0,1972.0,106051.0,1941.0,101501.0,1910.0,98111.0,1880.0,92148.0,1849.0,89802.0,1819.0
753,7583,2023-01-01,1997-05-11,2029-06-26,2023-11-29,0.0,2552.0,73177.0,2521.0,68881.0,2490.0,63433.0,2460.0,58753.0,2429.0,54426.0,2399.0
754,7591,2023-01-01,1994-04-16,2027-02-22,2024-06-30,0.0,1697.0,110173.0,1666.0,102661.0,1635.0,98011.0,1605.0,93831.0,1574.0,87141.0,1544.0
755,7594,2023-01-01,1995-05-27,2028-08-03,2023-06-14,0.0,2225.0,49399.0,2194.0,47744.0,2163.0,47224.0,2133.0,43595.0,2102.0,43418.0,2072.0
756,7600,2023-01-01,1995-12-17,2029-01-10,2022-10-31,0.0,2385.0,39832.0,2354.0,33847.0,2323.0,31659.0,2293.0,157940.0,2262.0,156515.0,2232.0
757,7602,2023-01-01,1994-11-18,2027-03-09,2024-06-07,0.0,1712.0,98726.0,1681.0,96233.0,1650.0,93428.0,1620.0,88878.0,1589.0,87562.0,1559.0
758,7608,2023-01-01,1994-04-13,2027-10-14,2023-01-22,0.0,1931.0,23027.0,1900.0,17479.0,1869.0,7730.0,1839.0,5827.0,1808.0,3957.0,1778.0
759,7613,2023-01-01,1994-05-15,2028-03-30,2025-04-21,0.0,2099.0,139378.0,2068.0,135329.0,2037.0,133728.0,2007.0,130242.0,1976.0,129463.0,1946.0
760,7618,2023-01-01,1995-01-26,2026-06-15,2023-06-15,0.0,1445.0,48486.0,1414.0,41990.0,1383.0,40541.0,1353.0,34670.0,1322.0,27012.0,1292.0
761,7621,2023-01-01,1997-07-29,2029-08-12,2024-01-25,0.0,2599.0,102430.0,2568.0,96931.0,2537.0,87164.0,2507.0,78669.0,2476.0,78669.0,2446.0
762,7627,2023-01-01,1994-06-30,2029-04-04,2023-10-26,0.0,2469.0,77361.0,2438.0,75709.0,2407.0,75026.0,2377.0,73896.0,2346.0,71604.0,2316.0
763,7640,2023-01-01,1995-11-23,2027-08-16,2023-07-03,0.0,1872.0,71332.0,1841.0,67670.0,1810.0,62804.0,1780.0,56921.0,1749.0,56852.0,1719.0
764,7645,2023-01-01,1994-12-25,2026-04-11,2023-10-18,0.0,1380.0,63943.0,1349.0,58361.0,1318.0,51973.0,1288.0,46094.0,1257.0,41341.0,1227.0
765,7648,2023-01-01,1995-11-13,2026-04-14,2024-05-08,0.0,1383.0,104396.0,1352.0,102712.0,1321.0,102712.0,1291.0,102712.0,1260.0,92593.0,1230.0
766,7656,2023-01-01,1995-07-02,2025-09-16,2024-07-12,0.0,1173.0,103622.0,1142.0,95876.0,1111.0,89850.0,1081.0,87088.0,1050.0,85861.0,1020.0
767,5941,2023-01-01,1991-12-24,2027-11-03,2022-09-20,0.0,1951.0,29489.0,1920.0,22634.0,1889.0,,1859.0,,1828.0,,1798.0
768,5950,2023-01-01,1995-06-05,2024-03-22,2023-07-06,0.0,630.0,75403.0,599.0,75155.0,568.0,74791.0,538.0,74791.0,507.0,66125.0,477.0
769,5960,2023-01-01,1994-11-28,2026-08-08,2023-10-23,0.0,1499.0,68278.0,1468.0,65383.0,1437.0,59072.0,1407.0,55099.0,1376.0,55099.0,1346.0
770,5961,2023-01-01,1994-05-31,2025-04-03,2023-04-22,0.0,1007.0,1900.0,976.0,109858.0,945.0,103962.0,915.0,103093.0,884.0,102245.0,854.0
771,5965,2023-01-01,1993-03-19,2027-06-11,2023-06-27,0.0,1806.0,62732.0,1775.0,62508.0,1744.0,62430.0,1714.0,60218.0,1683.0,57621.0,1653.0
772,5972,2023-01-01,1992-04-25,2026-02-24,2023-08-28,0.0,1334.0,55516.0,1303.0,52842.0,1272.0,49520.0,1242.0,43628.0,1211.0,40015.0,1181.0
773,6316,2023-01-01,2011-11-24,2045-06-09,2023-03-26,0.0,8379.0,44126.0,8348.0,40270.0,8317.0,34516.0,8287.0,23289.0,8256.0,17976.0,8226.0
774,6317,2023-01-01,2014-08-01,2045-10-12,2023-01-09,0.0,8504.0,42338.0,8473.0,39282.0,8442.0,36013.0,8412.0,31525.0,8381.0,27039.0,8351.0
775,6693,2023-01-01,1994-02-13,2025-10-26,2023-09-30,0.0,1213.0,64221.0,1182.0,59098.0,1151.0,55775.0,1121.0,51339.0,1090.0,50947.0,1060.0
776,6695,2023-01-01,1992-01-08,2026-05-09,2023-04-16,0.0,1408.0,37686.0,1377.0,34725.0,1346.0,32162.0,1316.0,26533.0,1285.0,19651.0,1255.0
777,6696,2023-01-01,1992-06-06,2025-02-11,2023-01-06,0.0,956.0,1885.0,925.0,160000.0,894.0,154617.0,864.0,152801.0,833.0,148316.0,803.0
778,7659,2023-01-01,1996-02-01,2025-11-22,2025-05-07,0.0,1240.0,155012.0,1209.0,152164.0,1178.0,150293.0,1148.0,143779.0,1117.0,137620.0,1087.0
779,7663,2023-01-01,1995-07-06,2027-07-16,2023-04-30,0.0,1841.0,50041.0,1810.0,45906.0,1779.0,40003.0,1749.0,32717.0,1718.0,25848.0,1688.0
780,7664,2023-01-01,1995-02-02,2028-07-24,2025-03-03,0.0,2215.0,144433.0,2184.0,141782.0,2153.0,133476.0,2123.0,127507.0,2092.0,126590.0,2062.0
781,7678,2023-01-01,1996-03-19,2026-02-08,2023-07-10,0.0,1318.0,63900.0,1287.0,53637.0,1256.0,53612.0,1226.0,51974.0,1195.0,48063.0,1165.0
782,7680,2023-01-01,1994-10-05,2029-04-04,2024-04-14,0.0,2469.0,76751.0,2438.0,72072.0,2407.0,65506.0,2377.0,61967.0,2346.0,58794.0,2316.0
783,7683,2023-01-01,1994-06-17,2027-05-15,2025-02-23,0.0,1779.0,140323.0,1748.0,137380.0,1717.0,133935.0,1687.0,127988.0,1656.0,127325.0,1626.0
784,7688,2023-01-01,1994-01-20,2028-11-08,2024-07-19,0.0,2322.0,114092.0,2291.0,106783.0,2260.0,103074.0,2230.0,103064.0,2199.0,101142.0,2169.0
785,7691,2023-01-01,1995-04-07,2027-02-16,2023-10-21,0.0,1691.0,77298.0,1660.0,74606.0,1629.0,72955.0,1599.0,68181.0,1568.0,68168.0,1538.0
786,7693,2023-01-01,1997-02-24,2027-05-28,2023-08-09,0.0,1792.0,54803.0,1761.0,53540.0,1730.0,52739.0,1700.0,50555.0,1669.0,47701.0,1639.0
787,7696,2023-01-01,1997-10-27,2027-02-13,2024-04-28,0.0,1688.0,92196.0,1657.0,88396.0,1626.0,85198.0,1596.0,85198.0,1565.0,81260.0,1535.0
788,7705,2023-01-01,1997-10-09,2029-07-26,2024-09-16,0.0,2582.0,110093.0,2551.0,105047.0,2520.0,96914.0,2490.0,93656.0,2459.0,87875.0,2429.0
789,7709,2023-01-01,1997-07-16,2026-09-14,2022-11-04,0.0,1536.0,34761.0,1505.0,34165.0,1474.0,31170.0,1444.0,26333.0,1413.0,158491.0,1383.0
790,7711,2023-01-01,1995-01-20,2026-06-11,2023-03-14,0.0,1441.0,41583.0,1410.0,40623.0,1379.0,38579.0,1349.0,34847.0,1318.0,31303.0,1288.0
791,7719,2023-01-01,1996-08-14,2029-08-30,2023-10-09,0.0,2617.0,79460.0,2586.0,77546.0,2555.0,76126.0,2525.0,68553.0,2494.0,66626.0,2464.0
792,7722,2023-01-01,1995-05-27,2028-05-01,2024-06-30,0.0,2131.0,94925.0,2100.0,90749.0,2069.0,86664.0,2039.0,83259.0,2008.0,78618.0,1978.0
793,7723,2023-01-01,1995-09-01,2028-05-31,2024-02-15,0.0,2161.0,87572.0,2130.0,84231.0,2099.0,81342.0,2069.0,80861.0,2038.0,79249.0,2008.0
794,7727,2023-01-01,1994-01-05,2027-07-27,2023-02-27,0.0,1852.0,10886.0,1821.0,7076.0,1790.0,159999.0,1760.0,157921.0,1729.0,154666.0,1699.0
795,7728,2023-01-01,1994-07-03,2027-10-23,2024-07-03,0.0,1940.0,101306.0,1909.0,94569.0,1878.0,93747.0,1848.0,88262.0,1817.0,86325.0,1787.0
796,5872,2023-01-01,1993-09-09,2025-03-17,2023-09-11,0.0,990.0,54325.0,959.0,51153.0,928.0,44408.0,898.0,42473.0,867.0,37804.0,837.0
797,5876,2023-01-01,1993-12-14,2027-03-17,2022-08-22,0.0,1720.0,29848.0,1689.0,160000.0,1658.0,109854.0,1628.0,108857.0,1597.0,102312.0,1567.0
798,5973,2023-01-01,1992-07-17,2025-04-09,2022-08-19,0.0,1013.0,7080.0,982.0,107195.0,951.0,102893.0,921.0,100253.0,890.0,98348.0,860.0
799,5976,2023-01-01,1995-01-30,2026-06-14,2023-05-31,0.0,1444.0,61848.0,1413.0,60175.0,1382.0,58135.0,1352.0,55505.0,1321.0,55505.0,1291.0
800,5980,2023-01-01,1992-05-27,2026-12-04,2025-01-01,0.0,1617.0,136703.0,1586.0,135366.0,1555.0,134494.0,1525.0,134422.0,1494.0,133782.0,1464.0
801,5982,2023-01-01,1994-04-14,2026-09-24,2023-04-08,0.0,1546.0,68817.0,1515.0,66035.0,1484.0,61402.0,1454.0,57786.0,1423.0,52897.0,1393.0
